Column1,Room Type,Monthly Rent,County,State
747,3br,1489.0,Forsyth County,GA
748,,600.0,Essex County,NY
749,,1187.0,Craighead County,AR
750,4br,2862.0,Dallas County,
751,studio,608.0,St. Clair County,IL
752,3br,2343.0,Broward County,FL
753,1br,907.0,Jefferson County,AL
754,4br,1134.0,Erie County,OH
755,,1753.0,Essex County,NJ
756,1br,1810.0,Los Angeles County,CA
757,studio,975.0,Tarrant County,TX
758,,1370.0,Seminole County,
759,1br,1499.0,aSn Diego County,CA
760,2br,1001.0,Pinellas County,FL
761,3br,1674.0,Marion County,OR
762,,720.0,Mesa County,CO
763,3br,2475.0,Los Angeles County,CA
764,1br,892.0,Bernalillo County,
765,3br,3378.0,Santa Barbara County,CA
766,3br,1045.0,Taylor County,TX
767,2br,2303.0,Contra Costa County,CA
768,2br,770.0,Antrim County,MI
769,,2308.0,Kings County,NY
770,,586.0,Natrona County,WY
771,studio,692.0,Union County,OH
772,4br,1265.0,Allegheny County,PA
773,1br,959.0,Greenville County,SC
774,2br,1944.0,Arlington County,VA
775,3br,1400.0,Bernalillo County,NM
776,3br,1721.0,McHenry County,IL
777,,1629.0,Harris County,TX
778,studio,742.0,Guilford County,NC
779,2br,1491.0,Miami-Dade County,FL
780,4br,2278.0,Bristol County,MA
781,studio,661.0,Anderson County,SC
782,4br,1982.0,Maricopa County,AZ
783,2br,737.0,Erie County,
784,1br,648.0,Winnebago County,WI
785,4br,2978.0,Kings County,NY
786,1br,1028.0,Jefferson County,
787,2br,749.0,Kennebec County,ME
788,,1075.0,Carroll County,GA
789,studio,1.069,Los Angeles County,CA
790,2br,765.0,Mayes County,
791,,1047.0,Cleveland County,OK
792,,1046.0,Maricopa County,AZ
793,,1474.0,St. Lucie County,FL
794,studio,1835.0,Fairfield County,CT
795,1br,788.0,Erie County,NY
796,1br,1303.0,Travis County,TX
797,3br,1162.0,Carteret County,NC
798,4br,2.795,Palm Beach County,FL
799,4br,2270.0,Jackson County,OR
800,1br,461.0,Willacy County,TX
801,studio,800.0,Hennepin County,MN
802,1br,883.0,Walton County,GA
803,4br,4826.0,Santa Clara County,
804,1br,974.0,Cobb County,GA
805,4br,4159.0,Contra Costa County,CA
806,,1758.0,Madera County,CA
807,1br,725.0,Limestone County,
808,studio,1529.0,San Diego County,CA
809,2br,1183.0,Fort Bend County,TX
810,3br,1871.0,Dallas County,TX
811,,1709.0,Riverside County,CA
812,3br,2040.0,Broward County,FL
813,4br,2756.0,Multnomah County,OR
814,studio,840.0,Delaware County,PA
815,4br,2359.0,Palm Beach County,FL
816,2br,877.0,Kent County,MI
817,3br,1103.0,Wayne County,MI
818,1br,1267.0,Essex County,NJ
819,,2034.0,Maricopa County,AZ
820,2br,1463.0,New Haven County,CT
821,2br,3043.0,Orange County,CA
822,studio,982.0,Forsyth County,GA
823,,1805.0,Plymouth County,
824,3br,1496.0,Kern County,CA
825,3br,996.0,Raleigh County,WV
826,,1183.0,Curry County,NM
827,1br,1121.0,Harris County,TX
828,4br,1917.0,Tarrant County,TX
829,studio,740.0,Westmoreland County,PA
830,3br,3189.0,Middlesex County,MA
831,2br,1617.0,Broward County,FL
832,1br,671.0,Columbus County,NC
833,studio,695.0,St. Louis County,MO
834,,535.0,Carroll County,AR
835,,906.0,Todd County,KY
836,,1030.0,Fresno County,CA
837,4br,1043.0,Mahoning County,OH
838,2br,1032.0,Hinds County,MS
839,1br,1398.0,Middlesex County,NJ
840,studio,816.0,Mesa County,CO
841,4br,2393.0,Bergen County,NJ
842,1br,1951.0,Honolulu County,
843,1br,1111.0,Hillsborough County,FL
844,2br,868.0,Flathead County,MT
845,2br,1053.0,Utah County,
846,2br,1093.0,Santa Fe County,NM
847,3br,1196.0,Tate County,MS
848,4br,3260.0,Orange County,CA
849,studio,671.0,Hendricks County,IN
850,2br,683.0,Hocking County,OH
851,,1530.0,Addison County,VT
852,1br,687.0,Lincoln County,SD
853,,789.0,Philadelphia County,PA
854,4br,1062.0,Lincoln County,WI
855,2br,1054.0,Clark County,KY
856,studio,870.0,umner County,TN
857,,2046.0,Riverside County,CA
858,4br,1707.0,Orange County,NC
859,1br,1.836,New York County,NY
860,studio,909.0,Lee County,FL
861,studio,558.0,Sedgwick County,
862,2br,1312.0,Charleston County,SC
863,3br,3022.0,Orange County,CA
864,4br,1592.0,Fresno County,CA
865,4br,1401.0,Cuyahoga County,OH
866,3br,1414.0,Virginia Beach city,VA
867,4br,3750.0,Plymouth County,MA
868,1br,638.0,Vanderburgh County,IN
869,1br,1241.0,Fredeurick County,MD
870,3br,1605.0,San Joaquin County,
871,studio,671.0,Sarpy County,NE
872,2br,1441.0,Maricopa County,AZ
873,studio,737.0,Mobile County,AL
874,4br,3729.0,Ventura County,CA
875,1br,780.0,Scott County,IN
876,3br,1943.0,Seminole County,FL
877,3br,1782.0,Delaware County,PA
878,2br,1065.0,Orleans Parish,LA
879,3br,1677.0,Kent County,MI
880,1br,1878.0,King County,WA
881,1br,630.0,Houston County,TX
882,4br,2146.0,Maricopa County,AZ
883,3br,1797.0,Douglas County,OR
884,1br,1485.0,Bergen County,NJ
885,1br,551.0,Rock Island County,IL
886,1br,692.0,Glynn County,GA
887,4br,2844.0,Ocean County,NJ
888,3br,1578.0,Butte County,CA
889,3br,1207.0,Gregg County,TX
890,4br,2.915,Sacramento County,CA
891,1br,1138.0,Harris County,
892,4br,2715.0,Bronx County,
893,studio,743.0,Tulare County,CA
894,3br,3329.0,Essex County,
895,1br,829.0,Bossier Parish,LA
896,2br,1146.0,Oakland County,MI
897,4br,1833.0,Beaufort County,SC
898,studio,838.0,Volusia County,FL
899,1br,1070.0,Maricopa County,AZ
900,4br,2043.0,Charleston County,SC
901,3br,1833.0,Cook County,IL
902,1br,696.0,Fremont County,WY
903,1br,936.0,Wayne County,MI
904,4br,1448.0,Mobile County,AL
905,studio,1890.0,Queens County,NY
906,3br,2704.0,King County,WA
907,1br,981.0,Clark County,NV
908,4br,1376.0,Monroe County,NY
909,studio,1517.0,Loudoun County,VA
910,3br,2476.0,Essex County,NJ
911,2br,1809.0,Prince George's County,
912,1br,610.0,Lane County,
913,2br,1139.0,Chester County,
914,4br,2400.0,Baltimore County,MD
915,3br,2525.0,Suffolk County,NY
916,2br,1336.0,Sacramento County,CA
917,4br,1141.0,Butler County,MO
918,1br,862.0,Stanislaus County,
919,4br,1233.0,Portage County,WI
920,4br,945.0,Prentiss County,MS
921,3br,4190.0,Honolulu County,HI
922,1br,572.0,Cleveland County,NC
923,studio,740.0,Monroe County,NY
924,studio,919.0,Horry County,SC
925,4br,1277.0,Winnebago County,
926,studio,895.0,Philadelphia County,PA
927,,3465.0,Marin County,CA
928,2br,871.0,Cuyahoga County,OH
929,,2204.0,Travis County,TX
930,4br,2795.0,Frederick County,MD
931,1br,1684.0,Los Angeles County,CA
932,1br,2104.0,Essex oCunty,MA
933,1br,690.0,Peoria County,
934,studio,1580.0,San Diego County,CA
935,1br,1669.0,Bergen County,NJ
936,3br,1277.0,Clermont County,
937,4br,994.0,Iberville Parish,LA
938,1br,980.0,Brazos County,TX
939,2br,1323.0,Davidson County,
940,3br,2250.0,Riverside County,
941,4br,2338.0,San Bernardino County,CA
942,1br,1083.0,Bucks County,PA
943,1br,809.0,Marion County,FL
944,3br,1090.0,Waupaca County,WI
945,studio,0.624,Douglas County,NE
946,2br,1048.0,Milwaukee County,WI
947,studio,1564.0,Honolulu County,HI
948,3br,2342.0,Broward County,FL
949,3br,1719.0,Cook County,IL
950,studio,696.0,Summit County,OH
951,2br,861.0,Milwaukee County,
952,1br,1043.0,Weld County,CO
953,3br,1254.0,Muscogee County,GA
954,1br,1256.0,Howard County,MD
955,1br,1633.0,Los Angeles County,CA
956,4br,3059.0,Plymouth County,MA
957,2br,764.0,Rock Island County,IL
958,3br,3056.0,San Diego County,CA
959,4br,1580.0,Fairfield County,OH
960,studio,799.0,Calhoun County,IL
961,studio,756.0,Maricopa County,AZ
962,4br,1302.0,Comanche County,OK
963,1br,859.0,Berkshire County,MA
964,studio,913.0,Dakota County,MN
965,4br,2111.0,Cook County,IL
966,,1406.0,Harris County,TX
967,2br,2224.0,Los Angeles County,CA
968,1br,653.0,Muscogee County,GA
969,3br,1275.0,Randolph County,NC
970,studio,1015.0,Mecklenburg County,NC
971,studio,2322.0,San Francisco County,CA
972,3br,1678.0,Newton County,GA
973,4br,1700.0,Humboldt County,CA
974,4br,2600.0,Placer County,CA
975,,678.0,Howell County,MO
976,3br,1282.0,Kenosha Cohunty,
977,studio,609.0,Daviess County,KY
978,studio,705.0,Hall County,GA
979,studio,1080.0,Collin County,TX
980,,1335.0,Hunterdon County,NJ
981,3br,761.0,Pickett County,TN
982,2br,1007.0,Johnson County,KS
983,,902.0,Johnson County,IA
984,2br,777.0,Shiawassee County,MI
985,2br,2535.0,Fairfield County,CT
986,1br,899.0,Kenosha County,WI
987,,2172.0,Orange County,
988,2br,971.0,Jefferson County,AL
989,studio,1042.0,Broward County,FL
990,3br,2364.0,Arapahoe County,CO
991,1br,1206.0,Williamson County,TX
992,,1157.0,Harris County,TX
993,4br,2782.0,El Dorado County,CA
994,2br,1094.0,Jefferson County,AL
995,3br,1017.0,Montgomery County,OH
996,2br,1177.0,Salt Lake County,UT
997,studio,654.0,Butler County,OH
998,3br,1176.0,Hall County,GA
999,3br,4734.0,San Francisco County,CA
1000,4br,802.0,Plymouth County,IA
1001,studio,816.0,Hampden County,MA
1002,1br,1007.0,Harford County,MD
1003,3br,2148.0,Riverside County,CA
1004,3br,1904.0,Pasco County,FL
1005,4br,1364.0,St. Lawrence County,NY
1006,3br,908.0,Delaware County,OK
1007,1br,897.0,Jefferson Parish,
1008,2br,1350.0,New Haven County,CT
1009,2br,1308.0,Coweta County,
1010,studio,1715.0,Middlesex County,MA
1011,4br,1854.0,Hampshire County,MA
1012,3br,3469.0,Orange County,CA
1013,studio,768.0,Lake County,IN
1014,2br,2199.0,Los Angeles County,CA
1015,1br,778.0,Volusia County,
1016,3br,1846.0,Sarasota Conuty,FL
1017,studio,621.0,Bowie County,TX
1018,4br,1614.0,Horry County,
1019,4br,1141.0,Montgomery County,NC
1020,studio,699.0,Hall County,
1021,studio,1689.0,Bronx County,
1022,4br,1788.0,Penobscot County,ME
1023,3br,1818.0,Merced County,CA
1024,1br,993.0,El Paso County,CO
1025,studio,1046.0,Hawaii County,HI
1026,3br,1490.0,Cobb County,GA
1027,studio,1227.0,DeKalb County,GA
1028,studio,1222.0,Los Angeles County,CA
1029,3br,2884.0,Miami-Dade County,FL
1030,2br,1514.0,Buncombe County,NC
1031,4br,2391.0,New York County,
1032,1br,1091.0,Pinal County,AZ
1033,2br,2043.0,Los Angeles County,CA
1034,studio,1472.0,Hudson County,NJ
1035,studio,709.0,Marion County,IN
1036,4br,3382.0,Suffolk County,NY
1037,1br,663.0,La Crosse County,WI
1038,studio,809.0,Carver County,MN
1039,1br,1088.0,Pasco County,FL
1040,,1533.0,San Diego County,CA
1041,,623.0,Medina County,TX
1042,1br,1034.0,Wilson County,TN
1043,3br,1599.0,St. Tammany Parish,LA
1044,,1542.0,Kent County,MI
1045,,690.0,Hamilton County,
1046,1br,792.0,Bernalillo County,NM
1047,studio,530.0,Rutherford County,NC
1048,4br,1838.0,Kane County,IL
1049,1br,659.0,Spartanburg County,SC
1050,,591.0,Madison County,IN
1051,1br,1081.0,San Bernardino County,
1052,,1352.0,Broward County,FL
1053,4br,1243.0,Polk County,TX
1054,3br,1031.0,Wilco xCounty,AL
1055,1br,1611.0,Queens County,NY
1056,3br,995.0,Sanpete County,UT
1057,2br,1173.0,Galveston County,TX
1058,2br,3031.0,Suffolk County,MA
1059,4br,2403.0,Dallas County,
1060,3br,1396.0,Mecklenburg County,NC
1061,4br,3432.0,Middlesex County,MA
1062,,0.726,Coryell Conty,TX
1063,3br,904.0,Morgan County,AL
1064,4br,920.0,Atkinson County,GA
1065,3br,1376.0,aMdison County,IL
1066,2br,1239.0,Sarasota County,FL
1067,1br,2149.0,Alameda County,CA
1068,2br,770.0,Conway County,AR
1069,3br,2851.0,Los Angeles County,CA
1070,2br,1152.0,Clay County,FL
1071,4br,1029.0,Marshall County,KY
1072,3br,1242.0,Van Buren County,MI
1073,studio,562.0,Comanche County,TX
1074,,1101.0,Utah County,UT
1075,1br,1180.0,Newport News city,VA
1076,studio,1839.0,King County,WA
1077,2br,1408.0,Charlottesville city,VA
1078,4br,1291.0,Jefferson County,
1079,1br,647.0,Pennington County,SD
1080,studio,654.0,Clatsop County,OR
1081,4br,1332.0,Pulaski County,AR
1082,4br,3150.0,Los Angeles County,CA
1083,2br,0.86,Stark County,OH
1084,1br,810.0,Jackson County,
1085,4br,2315.0,Howard County,MD
1086,4br,2897.0,Orange County,CA
1087,studio,815.0,Maury County,TN
1088,3br,1089.0,Appomattox County,VA
1089,3br,3507.0,San Diego County,CA
1090,,1024.0,Stoddard County,MO
1091,3br,1563.0,Seminole County,FL
1092,studio,634.0,Oakland County,MI
1093,2br,763.0,Floyd County,GA
1094,studio,747.0,Jackson County,MO
1095,4br,1929.0,Orange County,FL
1096,1br,1006.0,Philadelphia County,
1097,1br,438.0,Todd County,KY
1098,2br,1309.0,Lee County,FL
1099,studio,1579.0,San Dego County,CA
1100,studio,1337.0,Napa County,CA
1101,2br,1025.0,Greenville County,SC
1102,4br,2361.0,Kane County,
1103,3br,1374.0,Philadelphia County,PA
1104,2br,1420.0,New London County,CT
1105,3br,1750.0,DuPage County,IL
1106,4br,2281.0,Salt Lake County,UT
1107,studio,1619.0,Queens County,NY
1108,4br,1.193,Walker County,AL
1109,studio,545.0,Tuscarawas County,OH
1110,studio,589.0,Calhoun County,MI
1111,2br,1020.0,Lassen County,CA
1112,1br,707.0,Essex County,VA
1113,studio,1622.0,Orange County,CA
1114,studio,772.0,Steuben County,NY
1115,1br,1054.0,Tarrant County,
1116,studio,1024.0,Pasco County,FL
1117,4br,3959.0,San Diego County,CA
1118,4br,1206.0,Aroostook County,ME
1119,3br,1556.0,Davis County,UT
1120,1br,2190.0,Middlesex County,
1121,1br,801.0,Richland County,SC
1122,4br,923.0,Livingston County,IL
1123,studio,776.0,Merced County,CA
1124,4br,4924.0,San Mateo County,CA
1125,2br,1117.0,Westmoreland County,PA
1126,,1863.0,Westchester County,NY
1127,2br,1544.0,District of Columbia,DC
1128,2br,2193.0,Los Angeles County,CA
1129,1br,2114.0,Middlesex County,MA
1130,4br,1257.0,Vigo County,IN
1131,4br,1346.0,Greene County,MO
1132,1br,548.0,Wayne County,OH
1133,1br,1797.0,Bronx County,NY
1134,2br,796.0,Calloway County,KY
1135,4br,819.0,Muhlenberg County,KY
1136,2br,1728.0,Palm Beach County,FL
1137,3br,995.0,Catawba County,NC
1138,1br,1048.0,Montgomery County,
1139,studio,406.0,Vance County,
1140,4br,2161.0,El Paso County,CO
1141,,621.0,Colbert County,AL
1142,1br,1694.0,Los Angeles County,CA
1143,2br,1510.0,Clackamas County,OR
1144,,1555.0,Brazoria County,TX
1145,2br,963.0,Canadian County,
1146,1br,713.0,Chambers County,AL
1147,4br,1829.0,Providence County,RI
1148,1br,1194.0,Maricopa County,AZ
1149,2br,1132.0,Rutherford County,TN
1150,studio,681.0,Greenville County,SC
1151,studio,1070.0,Dallas County,TX
1152,2br,1207.0,Volusia County,FL
1153,1br,621.0,Lee County,VA
1154,,1295.0,Pierce County,WA
1155,4br,2210.0,Maricopa County,AZ
1156,4br,1716.0,Hood County,TX
1157,4br,2078.0,Spalding County,GA
1158,studio,823.0,Volusia County,
1159,2br,667.0,Logan pounty,WV
1160,1br,648.0,Cass County,ND
1161,,722.0,DeSoto County,FL
1162,studio,653.0,Laurens County,SC
1163,studio,1094.0,Martin County,FL
1164,3br,1514.0,Cook County,
1165,3br,1342.0,Hamilton County,OH
1166,1br,2041.0,Santa Cruz County,CA
1167,,889.0,Trumbull County,OH
1168,1br,1733.0,King County,WA
1169,1br,644.0,Morrison County,MN
1170,3br,3310.0,Orange County,CA
1171,4br,3900.0,Orange County,
1172,studio,456.0,Marion County,AL
1173,studio,797.0,Maricopa County,AZ
1174,3br,2146.0,St. Mary's County,MD
1175,1br,1018.0,Hartford County,CT
1176,2br,918.0,Merced County,CA
1177,1br,1139.0,Pasco County,FL
1178,studio,1261.0,Miami-Dade County,FL
1179,studio,638.0,Bernalillo County,NM
1180,1br,820.0,Shelby County,AL
1181,studio,1108.0,Fulton County,GA
1182,3br,3717.0,Marin County,CA
1183,2br,3142.0,San Mateo County,CA
1184,1br,1800.0,King County,WA
1185,4br,2994.0,Suffolk County,MA
1186,2br,819.0,Brown County,WI
1187,studio,1334.0,Orange County,CA
1188,studio,1835.0,Bronx County,NY
1189,2br,1419.0,Maricopa County,AZ
1190,1br,771.0,La Plata County,CO
1191,4br,3401.0,Fairfax County,VA
1192,4br,1087.0,Wood County,WI
1193,3br,1109.0,Allen County,IN
1194,4br,1872.0,Fayette County,KY
1195,3br,2923.0,Richmond County,NY
1196,2br,944.0,Cumberland County,PA
1197,4br,2360.0,Nevada County,CA
1198,studio,938.0,Tarrant County,TX
1199,studio,656.0,Ottawa County,MI
1200,2br,984.0,Pulaski County,AR
1201,3br,1758.0,Travis County,TX
1202,studio,622.0,Porter County,IN
1203,1br,793.0,St. Louis County,MO
1204,1br,520.0,Washington County,GA
1205,3br,1279.0,Shelby County,TN
1206,4br,829.0,Lihnn County,MO
1207,2br,956.0,Fayette County,PA
1208,4br,1353.0,Franklin County,
1209,1br,681.0,Washington County,
1210,1br,1145.0,Osceooa County,
1211,4br,5388.0,Contra Costa County,CA
1212,3br,3302.0,Orange County,CA
1213,3br,1149.0,Cameron County,TX
1214,2br,1.316,Multnomah County,OR
1215,3br,1213.0,St. Louis County,MO
1216,studio,775.0,Fulton County,GA
1217,studio,988.0,Cook County,IL
1218,studio,758.0,Erie County,NY
1219,studio,1008.0,Wilson County,TN
1220,studio,526.0,Cattaraugus County,NY
1221,1br,471.0,Marshall County,OK
1222,4br,1692.0,Russell County,AL
1223,,988.0,Floyd County,TX
1224,studio,901.0,Tarrant County,TX
1225,3br,1351.0,Bexar County,TX
1226,3br,1657.0,Fresno County,CA
1227,studio,552.0,Cuyahoga County,OH
1228,2br,950.0,Lenoir County,NC
1229,4br,2461.0,Fairfield County,
1230,3br,4100.0,Santa Clara County,CA
1231,4br,3169.0,Clark County,WA
1232,,1333.0,Middlesex County,NJ
1233,studio,927.0,Parker County,TX
1234,,693.0,Winnebago County,IL
1235,3br,1486.0,Bucks County,PA
1236,1br,801.0,Livingston Parish,LA
1237,studio,1141.0,Broward County,FL
1238,1br,714.0,Guilford County,NC
1239,4br,3007.0,Los Angeles County,CA
1240,1br,542.0,Ouachita Parish,LA
1241,3br,1519.0,Pima County,AZ
1242,3br,1446.0,Indian River County,FL
1243,4br,1252.0,Lake County,IN
1244,2br,1.03,St. Louis County,MO
1245,4br,1471.0,Slneca County,NY
1246,studio,810.0,Harris County,TX
1247,1br,964.0,Macomb County,
1248,studio,652.0,Harnett County,NC
1249,studio,668.0,Shelby County,KY
1250,,2958.0,Fairfield County,CT
1251,1br,658.0,Hamilton County,OH
1252,studio,498.0,Pulaski County,
1253,2br,1363.0,Montgomery County,PA
1254,studio,1306.0,Multnomah County,OR
1255,,1290.0,Washington County,OR
1256,1br,1523.0,Los Angeles County,
1257,3br,1296.0,Franklin County,OH
1258,2br,1924.0,Fairfield County,CT
1259,studio,666.0,Warren County,OH
1260,2br,925.0,Jefferson County,KY
1261,4br,2756.0,Monmouth County,NJ
1262,2br,1363.0,Durham County,
1263,2br,1540.0,Mercer County,NJ
1264,1br,1461.0,Bronx County,NY
1265,1br,959.0,Fort Bend County,TX
1266,studio,614.0,Philadelphia County,PA
1267,,997.0,Orange County,NC
1268,studio,494.0,Trumbull County,OH
1269,3br,2797.0,Maui County,HI
1270,studio,1130.0,Dallas County,TX
1271,1br,1479.0,Los Angeles County,CA
1272,1br,1888.0,Orange County,CA
1273,2br,1068.0,Jefferson Parish,LA
1274,,1237.0,York County,PA
1275,,969.0,Jefferson County,AL
1276,3br,959.0,Hutchinson County,TX
1277,3br,1961.0,Riverside County,CA
1278,3br,1299.0,Rapides Parish,LA
1279,4br,1916.0,Polk County,
1280,4br,1411.0,Cameron County,TX
1281,1br,1051.0,Chester County,PA
1282,1br,1421.0,Adams County,CO
1283,4br,2668.0,Jefferson County,CO
1284,3br,862.0,Randolph County,AR
1285,studio,1261.0,Passaic County,NJ
1286,,2549.0,Bronx County,NY
1287,3br,1747.0,Washington County,MN
1288,3br,2967.0,Los Angeles County,CA
1289,3br,2829.0,Norfolk County,MA
1290,studio,685.0,Kent County,MI
1291,studio,508.0,Boone County,KY
1292,1br,965.0,Jefferson Parish,LA
1293,studio,615.0,Morgan County,IN
1294,1br,867.0,Cobb County,GA
1295,studio,908.0,Douglas County,GA
1296,studio,605.0,Clark County,NV
1297,3br,3053.0,Los Angeles County,
1298,1br,783.0,Ada County,ID
1299,3br,1320.0,Hamilton County,IN
1300,studio,726.0,Bullitt County,
1301,2br,865.0,Lackawanna County,PA
1302,3br,1614.0,DuPage County,IL
1303,studio,683.0,Wagoner County,OK
1304,3br,1249.0,East aBton Rouge Parish,LA
1305,studio,887.0,Orleans Parish,LA
1306,1br,974.0,Washtenaw County,MI
1307,4br,2304.0,Denton County,TX
1308,,1901.0,Los Angeles County,CA
1309,3br,1206.0,Craighead County,AR
1310,3br,1538.0,Harris County,TX
1311,3br,1315.0,Tippecanoe County,IN
1312,4br,950.0,East Carroll Parish,LA
1313,,752.0,Madison County,IA
1314,3br,2757.0,Multnomah County,OR
1315,4br,2254.0,Riverside County,CA
1316,2br,2300.0,Norfolk County,MA
1317,1br,1157.0,Cook County,IL
1318,studio,1743.0,Prince George's ounty,MD
1319,2br,1342.0,Wgill County,IL
1320,2br,898.0,De Soto Parish,LA
1321,studio,1170.0,Hernando County,FL
1322,1br,1011.0,Providence County,RI
1323,,1924.0,Jefferson County,NY
1324,,1639.0,Harris County,TX
1325,,1181.0,Nacogdoches County,TX
1326,studio,1486.0,San Diego County,
1327,2br,1190.0,Belknap County,NH
1328,4br,1724.0,Nueces County,TX
1329,,2448.0,Collin County,TX
1330,3br,2.77,New York County,NY
1331,studio,1546.0,Nassau County,NY
1332,studio,1380.0,Monterey County,CA
1333,,1316.0,Scioto County,OH
1334,4br,1649.0,Bristol County,RI
1335,2br,831.0,Cuyahoga County,OH
1336,4br,3375.0,Los Angeles County,CA
1337,1br,754.0,Allegheny County,PA
1338,1br,575.0,Cayuga County,NY
1339,studio,1278.0,Dallas County,
1340,4br,2103.0,Lane County,OR
1341,2br,1480.0,Dallas County,
1342,2br,3321.0,Santa Clara County,CA
1343,3br,2202.0,Monmouth County,NJ
1344,studio,1645.0,Spotsylvania County,
1345,4br,1897.0,Mecklenburg County,NC
1346,studio,817.0,San Juan County,NM
1347,4br,2446.0,San Bernardino County,
1348,studio,1101.0,York County,SC
